sample_id,date,time,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_182801_4790,2026-07-22,23:33:00,54.000000,216.000000,1.000000,1.503204,1.503121,0.000827,1000,1000
20260722_182801_4791,2026-07-22,23:33:05,54.000000,218.000000,1.000000,1.504718,1.505095,0.001331,1000,1000
20260722_182801_4792,2026-07-22,23:33:09,54.000000,220.000000,1.000000,1.509668,1.509372,0.001591,1000,1000
20260722_182801_4793,2026-07-22,23:33:13,54.000000,222.000000,1.000000,1.523742,1.523850,0.000995,1000,1000
20260722_182801_4794,2026-07-22,23:33:17,54.000000,224.000000,1.000000,1.522621,1.522862,0.001384,1000,1000
20260722_182801_4795,2026-07-22,23:33:21,54.000000,226.000000,1.000000,1.526599,1.526482,0.000840,1000,1000
20260722_182801_4796,2026-07-22,23:33:26,54.000000,228.000000,1.000000,1.526978,1.527140,0.000825,1000,1000
20260722_182801_4797,2026-07-22,23:33:30,54.000000,230.000000,1.000000,1.528504,1.528456,0.001428,1000,1000
20260722_182801_4798,2026-07-22,23:33:34,54.000000,232.000000,1.000000,1.526059,1.526153,0.001283,1000,1000
20260722_182801_4799,2026-07-22,23:33:38,54.000000,234.000000,1.000000,1.515615,1.515624,0.000772,1000,1000
20260722_182801_4800,2026-07-22,23:33:43,54.000000,236.000000,1.000000,1.512062,1.512334,0.001702,1000,1000
20260722_182801_4801,2026-07-22,23:33:47,54.000000,238.000000,1.000000,1.514391,1.514637,0.001093,1000,1000
20260722_182801_4802,2026-07-22,23:33:51,54.000000,240.000000,1.000000,1.511834,1.512005,0.000816,1000,1000
20260722_182801_4803,2026-07-22,23:33:55,54.000000,242.000000,1.000000,1.498210,1.498185,0.001000,1000,1000
20260722_182801_4804,2026-07-22,23:34:00,54.000000,244.000000,1.000000,1.507124,1.507069,0.001045,1000,1000
20260722_182801_4805,2026-07-22,23:34:04,54.000000,246.000000,1.000000,1.506645,1.506740,0.000858,1000,1000
20260722_182801_4806,2026-07-22,23:34:08,54.000000,248.000000,1.000000,1.510905,1.511017,0.001414,1000,1000
20260722_182801_4807,2026-07-22,23:34:12,54.000000,250.000000,1.000000,1.500860,1.501147,0.001055,1000,1000
20260722_182801_4808,2026-07-22,23:34:17,54.000000,252.000000,1.000000,1.496554,1.496540,0.001293,1000,1000
20260722_182801_4809,2026-07-22,23:34:21,54.000000,254.000000,1.000000,1.495128,1.495224,0.000867,1000,1000
20260722_182801_4810,2026-07-22,23:34:25,54.000000,256.000000,1.000000,1.489319,1.488972,0.001155,1000,1000
20260722_182801_4811,2026-07-22,23:34:29,54.000000,258.000000,1.000000,1.490139,1.490289,0.001034,1000,1000
20260722_182801_4812,2026-07-22,23:34:34,54.000000,260.000000,1.000000,1.483430,1.483379,0.000762,1000,1000
20260722_182801_4813,2026-07-22,23:34:38,54.000000,262.000000,1.000000,1.484179,1.484366,0.000998,1000,1000
20260722_182801_4814,2026-07-22,23:34:42,54.000000,264.000000,1.000000,1.465852,1.466599,0.001626,1000,1000
20260722_182801_4815,2026-07-22,23:34:46,54.000000,266.000000,1.000000,1.471923,1.472521,0.001709,1000,1000
20260722_182801_4816,2026-07-22,23:34:51,54.000000,268.000000,1.000000,1.464285,1.464295,0.000778,1000,1000
20260722_182801_4817,2026-07-22,23:34:55,54.000000,270.000000,1.000000,1.471041,1.470876,0.000796,1000,1000
20260722_182801_4818,2026-07-22,23:34:59,54.000000,272.000000,1.000000,1.469168,1.469231,0.000638,1000,1000
20260722_182801_4819,2026-07-22,23:35:03,54.000000,274.000000,1.000000,1.473129,1.473179,0.000830,1000,1000
20260722_182801_4820,2026-07-22,23:35:08,54.000000,276.000000,1.000000,1.454321,1.454424,0.000875,1000,1000
20260722_182801_4821,2026-07-22,23:35:12,54.000000,278.000000,1.000000,1.469658,1.469560,0.001449,1000,1000
20260722_182801_4822,2026-07-22,23:35:16,54.000000,280.000000,1.000000,1.460393,1.460018,0.001195,1000,1000
20260722_182801_4823,2026-07-22,23:35:20,54.000000,282.000000,1.000000,1.466471,1.466599,0.001008,1000,1000
20260722_182801_4824,2026-07-22,23:35:25,54.000000,284.000000,1.000000,1.457892,1.457715,0.000813,1000,1000
20260722_182801_4825,2026-07-22,23:35:29,54.000000,286.000000,1.000000,1.466379,1.466269,0.000642,1000,1000
20260722_182801_4826,2026-07-22,23:35:33,54.000000,288.000000,1.000000,1.477152,1.477127,0.001293,1000,1000
20260722_182801_4827,2026-07-22,23:35:38,54.000000,290.000000,1.000000,1.474962,1.474824,0.001057,1000,1000
20260722_182801_4828,2026-07-22,23:35:42,54.000000,292.000000,1.000000,1.481930,1.482063,0.000947,1000,1000
20260722_182801_4829,2026-07-22,23:35:46,54.000000,294.000000,1.000000,1.477391,1.477456,0.000890,1000,1000
20260722_182801_4830,2026-07-22,23:35:50,54.000000,296.000000,1.000000,1.496122,1.496211,0.000710,1000,1000
20260722_182801_4831,2026-07-22,23:35:55,54.000000,298.000000,1.000000,1.489164,1.488972,0.000771,1000,1000
20260722_182801_4832,2026-07-22,23:35:59,54.000000,300.000000,1.000000,1.497251,1.497198,0.000950,1000,1000
20260722_182801_4833,2026-07-22,23:36:03,54.000000,302.000000,1.000000,1.493013,1.492921,0.000914,1000,1000
20260722_182801_4834,2026-07-22,23:36:07,54.000000,304.000000,1.000000,1.495918,1.495882,0.000622,1000,1000
20260722_182801_4835,2026-07-22,23:36:12,54.000000,306.000000,1.000000,1.496053,1.496211,0.000688,1000,1000
20260722_182801_4836,2026-07-22,23:36:16,54.000000,308.000000,1.000000,1.490248,1.490289,0.000682,1000,1000
20260722_182801_4837,2026-07-22,23:36:20,54.000000,310.000000,1.000000,1.499925,1.499830,0.001068,1000,1000
20260722_182801_4838,2026-07-22,23:36:24,54.000000,312.000000,1.000000,1.509392,1.509372,0.000713,1000,1000
20260722_182801_4839,2026-07-22,23:36:28,54.000000,314.000000,1.000000,1.514699,1.514637,0.000745,1000,1000
20260722_182801_4840,2026-07-22,23:36:33,54.000000,316.000000,1.000000,1.508990,1.509043,0.001180,1000,1000
20260722_182801_4841,2026-07-22,23:36:37,54.000000,318.000000,1.000000,1.519081,1.518914,0.001406,1000,1000
20260722_182801_4842,2026-07-22,23:36:41,54.000000,320.000000,1.000000,1.522572,1.522533,0.001005,1000,1000
20260722_182801_4843,2026-07-22,23:36:45,54.000000,322.000000,1.000000,1.525222,1.525166,0.001032,1000,1000
20260722_182801_4844,2026-07-22,23:36:49,54.000000,324.000000,1.000000,1.531657,1.531746,0.001037,1000,1000
20260722_182801_4845,2026-07-22,23:36:54,54.000000,326.000000,1.000000,1.539619,1.539643,0.000850,1000,1000
20260722_182801_4846,2026-07-22,23:36:58,54.000000,328.000000,1.000000,1.548350,1.548527,0.001222,1000,1000
20260722_182801_4847,2026-07-22,23:37:02,54.000000,330.000000,1.000000,1.560956,1.560701,0.000975,1000,1000
20260722_182801_4848,2026-07-22,23:37:06,54.000000,332.000000,1.000000,1.570099,1.569914,0.000952,1000,1000
20260722_182801_4849,2026-07-22,23:37:10,54.000000,334.000000,1.000000,1.586071,1.586036,0.000754,1000,1000
20260722_182801_4850,2026-07-22,23:37:14,54.000000,336.000000,1.000000,1.596534,1.596565,0.000735,1000,1000
20260722_182801_4851,2026-07-22,23:37:18,54.000000,338.000000,1.000000,1.608744,1.608739,0.000848,1000,1000
20260722_182801_4852,2026-07-22,23:37:23,54.000000,340.000000,1.000000,1.613176,1.613016,0.001050,1000,1000
20260722_182801_4853,2026-07-22,23:37:27,54.000000,342.000000,1.000000,1.615302,1.615320,0.000973,1000,1000
20260722_182801_4854,2026-07-22,23:37:31,54.000000,344.000000,1.000000,1.620193,1.620255,0.000763,1000,1000
20260722_182801_4855,2026-07-22,23:37:35,54.000000,346.000000,1.000000,1.620778,1.620913,0.001672,1000,1000
20260722_182801_4856,2026-07-22,23:37:39,54.000000,348.000000,1.000000,1.611905,1.612029,0.000966,1000,1000
20260722_182801_4857,2026-07-22,23:37:43,54.000000,350.000000,1.000000,1.602938,1.602817,0.000844,1000,1000
20260722_182801_4858,2026-07-22,23:37:47,54.000000,352.000000,1.000000,1.609255,1.609068,0.001033,1000,1000
20260722_182801_4859,2026-07-22,23:37:51,54.000000,354.000000,1.000000,1.607891,1.608081,0.001170,1000,1000
20260722_182801_4860,2026-07-22,23:37:55,54.000000,356.000000,1.000000,1.623699,1.623545,0.001035,1000,1000
20260722_182801_4861,2026-07-22,23:37:59,54.000000,358.000000,1.000000,1.636934,1.636707,0.000796,1000,1000
20260722_182801_4862,2026-07-22,23:38:03,56.000000,0.000000,1.000000,1.387531,1.387632,0.000759,1000,1000
20260722_182801_4863,2026-07-22,23:38:07,56.000000,2.000000,1.000000,1.396702,1.396515,0.000704,1000,1000
20260722_182801_4864,2026-07-22,23:38:10,56.000000,4.000000,1.000000,1.394963,1.395199,0.000791,1000,1000
20260722_182801_4865,2026-07-22,23:38:14,56.000000,6.000000,1.000000,1.399605,1.399477,0.001247,1000,1000
20260722_182801_4866,2026-07-22,23:38:18,56.000000,8.000000,1.000000,1.384067,1.384012,0.000911,1000,1000
20260722_182801_4867,2026-07-22,23:38:22,56.000000,10.000000,1.000000,1.377212,1.377432,0.001060,1000,1000
20260722_182801_4868,2026-07-22,23:38:25,56.000000,12.000000,1.000000,1.361794,1.361638,0.001145,1000,1000
20260722_182801_4869,2026-07-22,23:38:29,56.000000,14.000000,1.000000,1.356962,1.357032,0.001984,1000,1000
20260722_182801_4870,2026-07-22,23:38:32,56.000000,16.000000,1.000000,1.368981,1.368877,0.001261,1000,1000
20260722_182801_4871,2026-07-22,23:38:36,56.000000,18.000000,1.000000,1.364038,1.363941,0.001025,1000,1000
20260722_182801_4872,2026-07-22,23:38:40,56.000000,20.000000,1.000000,1.356583,1.356703,0.001107,1000,1000
20260722_182801_4873,2026-07-22,23:38:43,56.000000,22.000000,1.000000,1.349522,1.349464,0.001169,1000,1000
20260722_182801_4874,2026-07-22,23:38:47,56.000000,24.000000,1.000000,1.332680,1.332684,0.000821,1000,1000
20260722_182801_4875,2026-07-22,23:38:50,56.000000,26.000000,1.000000,1.328179,1.328077,0.001156,1000,1000
20260722_182801_4876,2026-07-22,23:38:54,56.000000,28.000000,1.000000,1.329635,1.329722,0.001138,1000,1000
20260722_182801_4877,2026-07-22,23:38:57,56.000000,30.000000,1.000000,1.327127,1.327090,0.000735,1000,1000
20260722_182801_4878,2026-07-22,23:39:01,56.000000,32.000000,1.000000,1.321694,1.321826,0.000658,1000,1000
20260722_182801_4879,2026-07-22,23:39:04,56.000000,34.000000,1.000000,1.332768,1.332684,0.001187,1000,1000
20260722_182801_4880,2026-07-22,23:39:07,56.000000,36.000000,1.000000,1.327547,1.327748,0.001139,1000,1000
20260722_182801_4881,2026-07-22,23:39:11,56.000000,38.000000,1.000000,1.326838,1.326761,0.000756,1000,1000
20260722_182801_4882,2026-07-22,23:39:14,56.000000,40.000000,1.000000,1.332601,1.332684,0.000983,1000,1000
20260722_182801_4883,2026-07-22,23:39:17,56.000000,42.000000,1.000000,1.320481,1.320510,0.000799,1000,1000
20260722_182801_4884,2026-07-22,23:39:21,56.000000,44.000000,1.000000,1.328465,1.328406,0.000788,1000,1000
20260722_182801_4885,2026-07-22,23:39:24,56.000000,46.000000,1.000000,1.329699,1.329393,0.001263,1000,1000
20260722_182801_4886,2026-07-22,23:39:28,56.000000,48.000000,1.000000,1.324706,1.324787,0.000782,1000,1000
20260722_182801_4887,2026-07-22,23:39:31,56.000000,50.000000,1.000000,1.318689,1.318865,0.000954,1000,1000
20260722_182801_4888,2026-07-22,23:39:34,56.000000,52.000000,1.000000,1.319542,1.319523,0.001092,1000,1000
20260722_182801_4889,2026-07-22,23:39:38,56.000000,54.000000,1.000000,1.312191,1.312284,0.001058,1000,1000
20260722_182801_4890,2026-07-22,23:39:41,56.000000,56.000000,1.000000,1.312057,1.311955,0.000800,1000,1000
20260722_182801_4891,2026-07-22,23:39:44,56.000000,58.000000,1.000000,1.309364,1.309323,0.000689,1000,1000
20260722_182801_4892,2026-07-22,23:39:48,56.000000,60.000000,1.000000,1.304297,1.304387,0.000748,1000,1000
20260722_182801_4893,2026-07-22,23:39:51,56.000000,62.000000,1.000000,1.310891,1.310968,0.000618,1000,1000
20260722_182801_4894,2026-07-22,23:39:54,56.000000,64.000000,1.000000,1.306852,1.306690,0.000708,1000,1000
20260722_182801_4895,2026-07-22,23:39:58,56.000000,66.000000,1.000000,1.293100,1.292871,0.001158,1000,1000
20260722_182801_4896,2026-07-22,23:40:01,56.000000,68.000000,1.000000,1.291402,1.291884,0.001525,1000,1000
20260722_182801_4897,2026-07-22,23:40:05,56.000000,70.000000,1.000000,1.293409,1.293200,0.000814,1000,1000
20260722_182801_4898,2026-07-22,23:40:08,56.000000,72.000000,1.000000,1.283774,1.283658,0.000830,1000,1000
20260722_182801_4899,2026-07-22,23:40:11,56.000000,74.000000,1.000000,1.286075,1.285962,0.000807,1000,1000
20260722_182801_4900,2026-07-22,23:40:15,56.000000,76.000000,1.000000,1.279648,1.279710,0.000863,1000,1000
20260722_182801_4901,2026-07-22,23:40:18,56.000000,78.000000,1.000000,1.277233,1.277078,0.000728,1000,1000
20260722_182801_4902,2026-07-22,23:40:21,56.000000,80.000000,1.000000,1.273487,1.273459,0.000704,1000,1000
20260722_182801_4903,2026-07-22,23:40:25,56.000000,82.000000,1.000000,1.278241,1.278394,0.000832,1000,1000
20260722_182801_4904,2026-07-22,23:40:28,56.000000,84.000000,1.000000,1.261048,1.261285,0.000802,1000,1000
20260722_182801_4905,2026-07-22,23:40:31,56.000000,86.000000,1.000000,1.268695,1.268852,0.000772,1000,1000
20260722_182801_4906,2026-07-22,23:40:35,56.000000,88.000000,1.000000,1.260712,1.260626,0.000844,1000,1000
20260722_182801_4907,2026-07-22,23:40:38,56.000000,90.000000,1.000000,1.259543,1.259639,0.000752,1000,1000
20260722_182801_4908,2026-07-22,23:40:42,56.000000,92.000000,1.000000,1.251427,1.251414,0.000978,1000,1000
20260722_182801_4909,2026-07-22,23:40:46,56.000000,94.000000,1.000000,1.250869,1.250756,0.000822,1000,1000
20260722_182801_4910,2026-07-22,23:40:49,56.000000,96.000000,1.000000,1.238413,1.238252,0.000610,1000,1000
20260722_182801_4911,2026-07-22,23:40:53,56.000000,98.000000,1.000000,1.245826,1.245820,0.000635,1000,1000
20260722_182801_4912,2026-07-22,23:40:57,56.000000,100.000000,1.000000,1.237632,1.237594,0.000739,1000,1000
20260722_182801_4913,2026-07-22,23:41:01,56.000000,102.000000,1.000000,1.231249,1.231014,0.000839,1000,1000
20260722_182801_4914,2026-07-22,23:41:05,56.000000,104.000000,1.000000,1.222842,1.222788,0.000958,1000,1000
20260722_182801_4915,2026-07-22,23:41:08,56.000000,106.000000,1.000000,1.222795,1.222788,0.001107,1000,1000
20260722_182801_4916,2026-07-22,23:41:12,56.000000,108.000000,1.000000,1.210322,1.210285,0.000927,1000,1000
20260722_182801_4917,2026-07-22,23:41:16,56.000000,110.000000,1.000000,1.211321,1.211272,0.000914,1000,1000
20260722_182801_4918,2026-07-22,23:41:20,56.000000,112.000000,1.000000,1.202271,1.202059,0.000986,1000,1000
20260722_182801_4919,2026-07-22,23:41:24,56.000000,114.000000,1.000000,1.195519,1.195808,0.001075,1000,1000
20260722_182801_4920,2026-07-22,23:41:28,56.000000,116.000000,1.000000,1.199174,1.199098,0.000822,1000,1000
20260722_182801_4921,2026-07-22,23:41:32,56.000000,118.000000,1.000000,1.196454,1.196466,0.000665,1000,1000
20260722_182801_4922,2026-07-22,23:41:36,56.000000,120.000000,1.000000,1.193003,1.193176,0.000724,1000,1000
20260722_182801_4923,2026-07-22,23:41:40,56.000000,122.000000,1.000000,1.188046,1.187911,0.000757,1000,1000
20260722_182801_4924,2026-07-22,23:41:45,56.000000,124.000000,1.000000,1.185157,1.185279,0.001587,1000,1000
20260722_182801_4925,2026-07-22,23:41:49,56.000000,126.000000,1.000000,1.181281,1.181331,0.000844,1000,1000
20260722_182801_4926,2026-07-22,23:41:53,56.000000,128.000000,1.000000,1.183075,1.182976,0.000725,1000,1000
20260722_182801_4927,2026-07-22,23:41:57,56.000000,130.000000,1.000000,1.184277,1.183963,0.001114,1000,1000
20260722_182801_4928,2026-07-22,23:42:01,56.000000,132.000000,1.000000,1.180151,1.180014,0.000673,1000,1000
20260722_182801_4929,2026-07-22,23:42:05,56.000000,134.000000,1.000000,1.187753,1.187911,0.000648,1000,1000
20260722_182801_4930,2026-07-22,23:42:09,56.000000,136.000000,1.000000,1.182620,1.182647,0.000960,1000,1000
20260722_182801_4931,2026-07-22,23:42:13,56.000000,138.000000,1.000000,1.178723,1.179027,0.001110,1000,1000
20260722_182801_4932,2026-07-22,23:42:18,56.000000,140.000000,1.000000,1.183035,1.182976,0.000836,1000,1000
20260722_182801_4933,2026-07-22,23:42:22,56.000000,142.000000,1.000000,1.173465,1.173763,0.001369,1000,1000
20260722_182801_4934,2026-07-22,23:42:26,56.000000,144.000000,1.000000,1.170875,1.171131,0.001123,1000,1000
20260722_182801_4935,2026-07-22,23:42:30,56.000000,146.000000,1.000000,1.165806,1.165866,0.000993,1000,1000
20260722_182801_4936,2026-07-22,23:42:35,56.000000,148.000000,1.000000,1.164208,1.163892,0.001293,1000,1000
20260722_182801_4937,2026-07-22,23:42:39,56.000000,150.000000,1.000000,1.162181,1.162247,0.000955,1000,1000
20260722_182801_4938,2026-07-22,23:42:43,56.000000,152.000000,1.000000,1.159865,1.159944,0.001911,1000,1000
20260722_182801_4939,2026-07-22,23:42:47,56.000000,154.000000,1.000000,1.163412,1.163563,0.000863,1000,1000
20260722_182801_4940,2026-07-22,23:42:52,56.000000,156.000000,1.000000,1.163435,1.163563,0.000991,1000,1000
20260722_182801_4941,2026-07-22,23:42:56,56.000000,158.000000,1.000000,1.163632,1.163563,0.000569,1000,1000
20260722_182801_4942,2026-07-22,23:43:00,56.000000,160.000000,1.000000,1.159887,1.159944,0.000856,1000,1000
20260722_182801_4943,2026-07-22,23:43:05,56.000000,162.000000,1.000000,1.170554,1.170473,0.000735,1000,1000
20260722_182801_4944,2026-07-22,23:43:09,56.000000,164.000000,1.000000,1.167746,1.167511,0.000737,1000,1000
20260722_182801_4945,2026-07-22,23:43:14,56.000000,166.000000,1.000000,1.158584,1.158628,0.000679,1000,1000
20260722_182801_4946,2026-07-22,23:43:18,56.000000,168.000000,1.000000,1.167611,1.167511,0.000666,1000,1000
20260722_182801_4947,2026-07-22,23:43:23,56.000000,170.000000,1.000000,1.187048,1.186924,0.001240,1000,1000
20260722_182801_4948,2026-07-22,23:43:27,56.000000,172.000000,1.000000,1.184580,1.184621,0.000804,1000,1000
20260722_182801_4949,2026-07-22,23:43:32,56.000000,174.000000,1.000000,1.198115,1.198111,0.000782,1000,1000
20260722_182801_4950,2026-07-22,23:43:36,56.000000,176.000000,1.000000,1.203032,1.203046,0.000621,1000,1000
20260722_182801_4951,2026-07-22,23:43:41,56.000000,178.000000,1.000000,1.215798,1.215879,0.000704,1000,1000
20260722_182801_4952,2026-07-22,23:43:45,56.000000,180.000000,1.000000,1.220415,1.220485,0.001071,1000,1000
20260722_182801_4953,2026-07-22,23:43:50,56.000000,182.000000,1.000000,1.234597,1.234633,0.000751,1000,1000
20260722_182801_4954,2026-07-22,23:43:54,56.000000,184.000000,1.000000,1.236483,1.236607,0.001246,1000,1000
20260722_182801_4955,2026-07-22,23:43:59,56.000000,186.000000,1.000000,1.246918,1.246807,0.000668,1000,1000
20260722_182801_4956,2026-07-22,23:44:03,56.000000,188.000000,1.000000,1.253122,1.253059,0.000675,1000,1000
20260722_182801_4957,2026-07-22,23:44:08,56.000000,190.000000,1.000000,1.271611,1.271484,0.001005,1000,1000
20260722_182801_4958,2026-07-22,23:44:12,56.000000,192.000000,1.000000,1.262852,1.262930,0.000922,1000,1000
20260722_182801_4959,2026-07-22,23:44:17,56.000000,194.000000,1.000000,1.264894,1.264904,0.001281,1000,1000
20260722_182801_4960,2026-07-22,23:44:21,56.000000,196.000000,1.000000,1.284569,1.284646,0.001007,1000,1000
20260722_182801_4961,2026-07-22,23:44:26,56.000000,198.000000,1.000000,1.297352,1.297478,0.000675,1000,1000
20260722_182801_4962,2026-07-22,23:44:30,56.000000,200.000000,1.000000,1.294959,1.294845,0.000694,1000,1000
20260722_182801_4963,2026-07-22,23:44:34,56.000000,202.000000,1.000000,1.300963,1.301097,0.001611,1000,1000
20260722_182801_4964,2026-07-22,23:44:38,56.000000,204.000000,1.000000,1.281327,1.281355,0.000872,1000,1000
20260722_182801_4965,2026-07-22,23:44:43,56.000000,206.000000,1.000000,1.269947,1.269839,0.000742,1000,1000
20260722_182801_4966,2026-07-22,23:44:47,56.000000,208.000000,1.000000,1.275431,1.275433,0.000965,1000,1000
20260722_182801_4967,2026-07-22,23:44:51,56.000000,210.000000,1.000000,1.274584,1.274446,0.000631,1000,1000
20260722_182801_4968,2026-07-22,23:44:56,56.000000,212.000000,1.000000,1.273098,1.273130,0.001133,1000,1000
20260722_182801_4969,2026-07-22,23:45:00,56.000000,214.000000,1.000000,1.283537,1.283658,0.000647,1000,1000
20260722_182801_4970,2026-07-22,23:45:04,56.000000,216.000000,1.000000,1.295575,1.295833,0.001163,1000,1000
20260722_182801_4971,2026-07-22,23:45:08,56.000000,218.000000,1.000000,1.292882,1.293200,0.001033,1000,1000
